patent_id,ipc8,ipc_num
US2011222267A1, G09F  13/14        20060101AFI20110915BHUS         ,1
US2011222267A1,  F21V  29/00        20060101ALI20110915BHUS,2
US2011282785A1, G06Q  40/00        20060101AFI20111117BHUS,1
US2011291417A1, F03B  13/12        20060101AFI20111201BHUS         ,1
US2011291417A1,  B65D   1/00        20060101ALI20111201BHUS,2
US2011307411A1, G06Q  99/00        20060101AFI20111215BHUS         ,1
US2011307411A1,  G06F  17/30        20060101ALI20111215BHUS,2
US2011300457A1, H01M   8/04        20060101AFI20111208BHUS         ,1
US2011300457A1,  H01M   2/02        20060101ALI20111208BHUS         ,2
US2011300457A1,  H01M   2/10        20060101ALI20111208BHUS         ,3
US2011300457A1,  H01M   8/06        20060101ALI20111208BHUS,4
US2011294007A1, H01M   4/24        20060101AFI20111201BHUS         ,1
US2011294007A1,  H01M  10/04        20060101ALI20111201BHUS,2
US2012014097A1, F21V   1/00        20060101AFI20120119BHUS,1
US2011306692A1, C08J   9/35        20060101AFI20111215BHUS         ,1
US2011306692A1,  C08L   3/00        20060101ALI20111215BHUS         ,2
US2011306692A1,  C08L  23/02        20060101ALI20111215BHUS         ,3
US2011306692A1,  C08L  67/00        20060101ALI20111215BHUS         ,4
US2011306692A1,  C08L  67/04        20060101ALI20111215BHUS,5
US2012001018A1, B64C  25/50        20060101AFI20120105BHUS,1
US2012028528A1, D03D  15/00        20060101AFI20120202BHUS         ,1
US2012028528A1,  D02G   3/00        20060101ALI20120202BHUS,2
US2012061747A1, H01L  29/78        20060101AFI20120315BHUS,1
US2012038051A1, H01L  23/48        20060101AFI20120216BHUS         ,1
US2012038051A1,  H01L  21/768       20060101ALI20120216BHUS,2
US2012071434A1, A61K  31/7072      20060101AFI20120322BHUS         ,1
US2012071434A1,  A61K  31/7076      20060101ALI20120322BHUS         ,2
US2012071434A1,  A61P  31/12        20060101ALI20120322BHUS         ,3
US2012071434A1,  A61P  31/14        20060101ALI20120322BHUS         ,4
US2012071434A1,  A61P  31/16        20060101ALI20120322BHUS         ,5
US2012071434A1,  A61P  31/18        20060101ALI20120322BHUS         ,6
US2012071434A1,  A61P  31/20        20060101ALI20120322BHUS         ,7
US2012071434A1,  A61P  31/22        20060101ALI20120322BHUS         ,8
US2012071434A1,  C07H  19/10        20060101ALI20120322BHUS         ,9
US2012071434A1,  C07H  19/20        20060101ALI20120322BHUS         ,10
US2012071434A1,  C12N   5/071       20100101ALI20120322BHUS,11
US2012018641A1, G01J   1/42        20060101AFI20120126BHUS,1
US2012063967A1, B01J  19/08        20060101AFI20120315BHUS,1
US2012087573A1, G06K   9/34        20060101AFI20120412BHUS,1
US2012041564A1, A61F   2/38        20060101AFI20120216BHUS,1
US2012089131A1, A61B  17/00        20060101AFI20120412BHUS,1
US2012042136A1, G06F  12/00        20060101AFI20120216BHUS,1
US2012090239A1, E06B   3/38        20060101AFI20120419BHUS         ,1
US2012090239A1,  E05D  15/02        20060101ALI20120419BHUS         ,2
US2012090239A1,  E05F  15/04        20060101ALI20120419BHUS,3
US2012035924A1, G10L  15/26        20060101AFI20120209BHUS         ,1
US2012035924A1,  G10L  21/00        20060101ALI20120209BHUS,2
US2012068201A1, H01L  33/08        20100101AFI20120322BHUS         ,1
US2012068201A1,  B05C  11/00        20060101ALI20120322BHUS         ,2
US2012068201A1,  B05C  13/00        20060101ALI20120322BHUS,3
US2012105356A1, G06F   3/045       20060101AFI20120503BHUS         ,1
US2012105356A1,  H05K  13/00        20060101ALI20120503BHUS,2
US2012094612A1, H04B   1/38        20060101AFI20120419BHUS,1
US2012163361A1, H04W  92/02        20090101AFI20120628BHUS         ,1
US2012163361A1,  H04W   4/04        20090101ALI20120628BHUS,2
US2012171943A1, H05K   5/02        20060101AFI20120705BHUS         ,1
US2012171943A1,  F24F   7/007       20060101ALI20120705BHUS         ,2
US2012171943A1,  F25D  17/06        20060101ALI20120705BHUS         ,3
US2012171943A1,  F28D   5/00        20060101ALI20120705BHUS,4
US2012124565A1, G06F   9/44        20060101AFI20120517BHUS,1
US2012159468A1, G06F   9/445       20060101AFI20120621BHUS         ,1
US2012159468A1,  G06F   9/44        20060101ALI20120621BHUS         ,2
US2012159468A1,  G06F  15/16        20060101ALI20120621BHUS,3
US2012159528A1, H04H  60/32        20080101AFI20120621BHUS,1
US2012145847A1, F16B  45/00        20060101AFI20120614BHUS         ,1
US2012145847A1,  F16B  47/00        20060101ALI20120614BHUS,2
US2012205915A1, F03D   9/00        20060101AFI20120816BHUS,1
US2012171497A1, B32B  17/06        20060101AFI20120705BHUS         ,1
US2012171497A1,  C03B  17/06        20060101ALI20120705BHUS         ,2
US2012171497A1,  C03C   3/083       20060101ALI20120705BHUS         ,3
US2012171497A1,  C03C   3/085       20060101ALI20120705BHUS         ,4
US2012171497A1,  C03C   3/091       20060101ALI20120705BHUS         ,5
US2012171497A1,  C03C   3/093       20060101ALI20120705BHUS         ,6
US2012171497A1,  C03C  21/00        20060101ALI20120705BHUS,7
US2012222859A1, E21B  43/24        20060101AFI20120906BHUS         ,1
US2012222859A1,  E21B  43/00        20060101ALI20120906BHUS         ,2
US2012222859A1,  E21B  43/16        20060101ALI20120906BHUS,3
US2012231123A1, B65B  29/06        20060101AFI20120913BHUS         ,1
US2012231123A1,  A47J  31/00        20060101ALI20120913BHUS,2
US2012186228A1, F01N   3/18        20060101AFI20120726BHUS         ,1
US2012186228A1,  F01N   3/02        20060101ALI20120726BHUS,2
US2012207111A1, H04W  72/04        20090101AFI20120816BHUS,1
US2012231441A1, G09B   7/00        20060101AFI20120913BHUS         ,1
US2012231441A1,  G06F  15/16        20060101ALI20120913BHUS,2
US2012209317A1, A61B  17/03        20060101AFI20120816BHUS,1
US2012241224A1, E21B  10/46        20060101AFI20120927BHUS         ,1
US2012241224A1,  B01J   3/06        20060101ALI20120927BHUS         ,2
US2012241224A1,  B24D   3/06        20060101ALI20120927BHUS         ,3
US2012241224A1,  B24D  18/00        20060101ALI20120927BHUS,4
US2012241848A1, H01L  29/78        20060101AFI20120927BHUS         ,1
US2012241848A1,  H01L  21/336       20060101ALI20120927BHUS,2
US2012195021A1, F21V   9/16        20060101AFI20120802BHUS         ,1
US2012195021A1,  F21V   9/08        20060101ALI20120802BHUS,2
US2012259348A1, A61F   2/02        20060101AFI20121011BHUS         ,1
US2012259348A1,  A61B  17/03        20060101ALI20121011BHUS,2
US2012235764A1, H01P   3/08        20060101AFI20120920BHUS         ,1
US2012235764A1,  H03H   7/38        20060101ALI20120920BHUS         ,2
US2012235764A1,  H05K   3/10        20060101ALI20120920BHUS,3
US2012196314A1, C12Q   1/02        20060101AFI20120802BHUS         ,1
US2012196314A1,  C12M   1/34        20060101ALI20120802BHUS         ,2
US2012196314A1,  G01N  21/05        20060101ALI20120802BHUS         ,3
US2012196314A1,  G01N  21/53        20060101ALI20120802BHUS         ,4
US2012196314A1,  G01N  21/64        20060101ALI20120802BHUS,5
US2012229078A1, H02J   7/00        20060101AFI20120913BHUS,1
US2012269142A1, H04W  72/04        20090101AFI20121025BHUS         ,1
US2012269142A1,  H03G   3/20        20060101ALI20121025BHUS,2
US2012262550A1, H04N  13/02        20060101AFI20121018BHUS,1
US2012275932A1, F04F  99/00        20090101AFI20121101BHUS         ,1
US2012275932A1,  A61L   9/04        20060101ALI20121101BHUS,2
US2012285190A1, F28D  15/02        20060101AFI20121115BHUS         ,1
US2012285190A1,  F25B   1/00        20060101ALI20121115BHUS         ,2
US2012285190A1,  F25B  29/00        20060101ALI20121115BHUS,3
US2012286779A1, G01R  33/44        20060101AFI20121115BHUS,1
US2012310772A1, G06Q  30/06        20120101AFI20121206BHUS,1
US2012303097A1, A61N   1/00        20060101AFI20121129BHUS,1
US2012311156A1, G06F  15/173       20060101AFI20121206BHUS,1
US2012312490A1, C08L  67/03        20060101AFI20121213BHUS         ,1
US2012312490A1,  B05D   3/00        20060101ALI20121213BHUS         ,2
US2012312490A1,  B32B  27/14        20060101ALI20121213BHUS         ,3
US2012312490A1,  C08K   3/26        20060101ALI20121213BHUS         ,4
US2012312490A1,  C08L  67/04        20060101ALI20121213BHUS         ,5
US2012312490A1,  C08L  69/00        20060101ALI20121213BHUS         ,6
US2012312490A1,  D21H  17/53        20060101ALI20121213BHUS         ,7
US2012312490A1,  D21H  23/00        20060101ALI20121213BHUS,8
US2012305049A1, H01L  31/042       20060101AFI20121206BHUS         ,1
US2012305049A1,  H01L  31/18        20060101ALI20121206BHUS,2
US2012330994A1, G06F  17/30        20060101AFI20121227BHUS,1
US2012307515A1, F21V   8/00        20060101AFI20121206BHUS         ,1
US2012307515A1,  B32B  37/14        20060101ALI20121206BHUS,2
US2013015811A1, H02J   7/00        20060101AFI20130117BHUS,1
US2012324376A1, G06F   3/01        20060101AFI20121220BHUS         ,1
US2012324376A1,  G06F   3/048       20130101ALI20151028RHKR,2
US2013000758A1, F17D   3/00        20060101AFI20130103BHUS,1
US2013046580A1, G06Q  30/02        20120101AFI20130221BHUS         ,1
US2013046580A1,  G06Q  10/04        20120101ALI20130221BHUS,2
US2013026773A1, A47F  13/08        20060101AFI20130131BHUS,1
US2013088352A1, G08B  21/00        20060101AFI20130411BHUS,1
US2013026936A1, H05B  41/36        20060101AFI20130131BHUS,1
US2013049188A1, H01L  23/34        20060101AFI20130228BHUS         ,1
US2013049188A1,  H01L  21/56        20060101ALI20130228BHUS,2
US2013106736A1, G06F   3/041       20060101AFI20130502BHUS         ,1
US2013106736A1,  B32B   3/02        20060101ALI20130502BHUS         ,2
US2013106736A1,  B32B  37/12        20060101ALI20130502BHUS         ,3
US2013106736A1,  B32B  38/00        20060101ALI20130502BHUS         ,4
US2013106736A1,  B44C   1/22        20060101ALI20130502BHUS         ,5
US2013106736A1,  G02B   5/30        20060101ALI20130502BHUS,6
US2013098867A1, C23F   1/00        20060101AFI20130425BHUS,1
US2013053048A1, H04W  72/04        20090101AFI20130228BHUS,1
US2013124287A1, G06Q  30/02        20120101AFI20130516BHUS,1
US2013111777A1, A45D  20/12        20060101AFI20130509BHUS,1
US2013088226A1, G01R  33/48        20060101AFI20130411BHUS,1
US2013159453A1, G06F  15/16        20060101AFI20130620BHUS,1
US2013135150A1, H01Q   1/38        20060101AFI20130530BHUS         ,1
US2013135150A1,  H01Q   9/04        20060101ALI20130530BHUS,2
US2013167951A1, F16K  31/12        20060101AFI20130704BHUS,1
US2013168408A1, A61L   2/18        20060101AFI20130704BHUS,1
US2013128457A1, G02F   1/1333      20060101AFI20130523BHUS,1
US2013153016A1, H01L  31/0224      20060101AFI20130620BHUS         ,1
US2013153016A1,  H01L  31/02        20060101ALI20130620BHUS         ,2
US2013153016A1,  H01L  31/18        20060101ALI20130620BHUS,3
US2013154285A1, B60R  19/34        20060101AFI20130620BHUS,1
US2013154868A1, G01S   7/36        20060101AFI20130620BHUS,1
US2013197145A1, C08K   5/098       20060101AFI20130801BHUS,1
US2013207023A1, C09K   5/04        20060101AFI20130815BHUS,1
US2013208395A1, H01G   2/14        20060101AFI20130815BHUS,1
US2016220072A1, A47J  47/12        20060101AFI20160804BHUS         ,1
US2016220072A1,  B65D  21/08        20060101ALI20160804BHUS         ,2
US2016220072A1,  B65D  25/28        20060101ALI20160804BHUS         ,3
US2016220072A1,  B65D  43/16        20060101ALI20160804BHUS         ,4
US2016220072A1,  B65D  43/22        20060101ALI20160804BHUS,5
US2016253049A1, G06F   3/0482      20130101AFI20160901BHUS         ,1
US2016253049A1,  B60K  35/00        20060101ALI20160901BHUS         ,2
US2016253049A1,  G06F   3/0481      20130101ALI20160901BHUS         ,3
US2016253049A1,  G06F   3/0488      20130101ALI20160901BHUS,4
US2016272806A1, C08L  33/02        20060101AFI20160922BHUS,1
US2016243914A1, B60G  15/06        20060101AFI20160825BHUS         ,1
US2016243914A1,  B60G  11/22        20060101ALI20160825BHUS,2
US2016215268A1, C12N   5/071       20100101AFI20160728BHUS,1
US2016333479A1, C23C  16/46        20060101AFI20161117BHUS,1
US2016344483A1, H04B  17/12        20150101AFI20161124BHUS         ,1
US2016344483A1,  H04B   1/04        20060101ALI20161124BHUS,2
US2016357535A1, G06F   9/445       20060101AFI20161208BHUS         ,1
US2016357535A1,  G06F   9/44        20060101ALI20161208BHUS,2
US2017006594A1, H04W  72/04        20090101AFI20170105BHUS         ,1
US2017006594A1,  H04W  72/12        20090101ALI20170105BHUS,2
US2016360947A1, A61B   1/00        20060101AFI20161215BHUS         ,1
US2016360947A1,  A61B   1/005       20060101ALI20161215BHUS         ,2
US2016360947A1,  A61B   1/05        20060101ALI20161215BHUS         ,3
US2016360947A1,  A61B  34/20        20160101ALI20161215BHUS         ,4
US2016360947A1,  A61B  34/37        20160101ALI20161215BHUS         ,5
US2016360947A1,  B25J   9/16        20060101ALI20161215BHUS,6
US2016332371A1, B29C  67/00        20060101AFI20161117BHUS         ,1
US2016332371A1,  B23K  26/342       20140101ALI20161117BHUS         ,2
US2016332371A1,  B23K  26/70        20140101ALI20161117BHUS         ,3
US2016332371A1,  B33Y  10/00        20150101ALI20161117BHUS         ,4
US2016332371A1,  B33Y  30/00        20150101ALI20161117BHUS,5
US2016354144A1, A61B  18/14        20060101AFI20161208BHUS,1
US2017014149A1, A61B  17/3203      20060101AFI20170119BHUS,1
WO0134808A2, C07K  14/415       20060101A I20051008RMEP         ,1
WO0134808A2,  C12N  15/29        20060101A I20060521RMWO         ,2
WO0134808A2,  C12P  21/00        20060101A I20051008RMEP,3
WO0211074A2, G07F  17/24        20060101AFI20051220RMJP         ,1
WO0211074A2,  B67D   7/14        20100101A I20091226RMEP         ,2
WO0211074A2,  G06K  19/07        20060101ALI20051220RMJP         ,3
WO0211074A2,  G06Q  20/00        20120101A I20111231RMEP         ,4
WO0211074A2,  G07B  15/02        20110101A I20110101RMEP         ,5
WO0211074A2,  G07C   9/00        20060101A N20051008RMEP         ,6
WO0211074A2,  H04B   7/26        20060101ALI20051220RMJP         ,7
WO0211074A2,  H04M   1/725       20060101A I20051008RMEP         ,8
WO0211074A2,  H04M  15/00        20060101A I20051008RMEP         ,9
WO0211074A2,  H04M  17/02        20060101A I20051008RMEP,10
WO0227182A1, F02D  41/04        20060101A N20070721RMEP         ,1
WO0227182A1,  F02D  41/34        20060101A I20051008RMEP         ,2
WO0227182A1,  F02N  11/04        20060101A N20070721RMEP         ,3
WO0227182A1,  F02N  11/08        20060101A I20051008RMEP,4
WO9413451A1, B65B   9/20        20060101AFI20051220RMJP         ,1
WO9413451A1,  B29B  13/00        20060101ALI20051220RMJP         ,2
WO9413451A1,  B29B  13/02        20060101A I20051008RMEP         ,3
WO9413451A1,  B65B  63/08        20060101A I20051008RMEP,4
WO9518819A1, C12N  15/02        20060101AFI20051220RMJP         ,1
WO9518819A1,  A61K  38/00        20060101ALI20051220RMJP         ,2
WO9518819A1,  A61K  39/00        20060101ALI20051220RMJP         ,3
WO9518819A1,  A61K  39/395       20060101ALI20051220RMJP         ,4
WO9518819A1,  A61K  48/00        20060101ALI20051220RMJP         ,5
WO9518819A1,  A61P  29/00        20060101ALI20051220RMJP         ,6
WO9518819A1,  A61P  31/04        20060101ALI20051220RMJP         ,7
WO9518819A1,  A61P  31/12        20060101ALI20051220RMJP         ,8
WO9518819A1,  A61P  37/00        20060101ALI20051220RMJP         ,9
WO9518819A1,  A61P  43/00        20060101ALI20051220RMJP         ,10
WO9518819A1,  C07H  21/04        20060101ALI20051220RMJP         ,11
WO9518819A1,  C07K  14/47        20060101ALI20051220RMJP         ,12
WO9518819A1,  C07K  14/705       20060101A I20051008RMEP         ,13
WO9518819A1,  C07K  14/725       20060101ALI20051220RMJP         ,14
WO9518819A1,  C07K  16/18        20060101ALI20051220RMJP         ,15
WO9518819A1,  C07K  16/28        20060101A I20051008RMEP         ,16
WO9518819A1,  C12N   5/10        20060101ALI20051220RMJP         ,17
WO9518819A1,  C12N  15/09        20060101ALI20051220RMJP         ,18
WO9518819A1,  C12N  15/19        20060101A I20060521RMWO         ,19
WO9518819A1,  C12P  21/02        20060101ALI20051220RMJP         ,20
WO9518819A1,  C12P  21/08        20060101ALI20051220RMJP         ,21
WO9518819A1,  C12R   1/91        20060101ALN20051220RMJP,22
WO9617725A1, B32B  15/08        20060101A I20051008RMEP         ,1
WO9617725A1,  B32B  37/15        20060101A I20060722RMEP         ,2
WO9617725A1,  B32B  37/24        20060101A I20070602RMWO,3
WO9639408A1, C07D 471/14        20060101AFI20001227BMRU         ,1
WO9639408A1,  A61K               20060101S I20070224RMEP         ,2
WO9639408A1,  A61K  31/395       20060101A I20051110RMEP         ,3
WO9639408A1,  A61K  31/41        20060101A I20070224RMEP         ,4
WO9639408A1,  A61K  31/415       20060101A I20051110RMEP         ,5
WO9639408A1,  A61K  31/435       20060101ALI20060101RMRO         ,6
WO9639408A1,  A61K  31/4353      20060101ALI20060828BMCZ         ,7
WO9639408A1,  A61K  31/437       20060101ALI20051220RMJP         ,8
WO9639408A1,  A61K  31/44        20060101A I20051110RMEP         ,9
WO9639408A1,  A61K  31/445       20060101A I20051110RMEP         ,10
WO9639408A1,  A61P  11/00        20060101ALI20051220RMJP         ,11
WO9639408A1,  A61P  11/06        20060101ALI20051220RMJP         ,12
WO9639408A1,  A61P  17/00        20060101ALI20051220RMJP         ,13
WO9639408A1,  A61P  17/06        20060101ALI20051220RMJP         ,14
WO9639408A1,  A61P  19/02        20060101ALI20051220RMJP         ,15
WO9639408A1,  A61P  27/16        20060101ALI20051220RMJP         ,16
WO9639408A1,  A61P  29/00        20060101ALI20051220RMJP         ,17
WO9639408A1,  A61P  31/00        20060101ALI20060828BMCZ         ,18
WO9639408A1,  A61P  31/04        20060101ALI20051220RMJP         ,19
