'ID,Serial No,Location,Mfg.,Type,Model,Reading Date,Reading Time,Reading Timezone,Hour Meter,Operator Logon,Equipment Idle,Equipment Meter Usage,Equipment Travel,Equipment Hydraulic
806 F,10073645,Plant 4 DC,Crown Equipment Corporation,PR,PR4500-80,04/30/20,11:10:19 PM,EDT,782.9,106.6,75.8,30.8,32.9,2.3
815 F,6A251147,Plant 4 DC,Crown Equipment Corporation,PR,PR4500-80,04/27/20,07:19:03 AM,EDT,5414.4,3.5,1.6,1.9,1.9,0.0
831 F*,6A342396,Plant 4 DC,Crown Equipment Corporation,PR,PR4500-80,04/30/20,11:22:58 PM,EDT,3117.0,170.3,134.2,36.1,41.9,3.5
849 F*,10008464,Plant 4 DC,Crown Equipment Corporation,PR,PR4500-80,04/30/20,11:31:34 PM,EDT,2918.5,59.1,42.6,16.4,17.9,1.0
895 F *,6A311661,Plant 4 DC,Crown Equipment Corporation,PR,PR4500-80,04/30/20,11:25:42 PM,EDT,4299.4,108.3,69.5,38.8,43.9,3.5
900 F,10082939,Plant 4 DC,Crown Equipment Corporation,PR,PR4500-80,04/30/20,11:12:59 PM,EDT,826.2,174.8,114.7,60.1,67.2,2.6
193 F *,1A421317,Plant 4 DC,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,16043.7,270.1,100.0,170.1,143.0,37.3
011 F,1A573433,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:38:50 PM,EDT,590.9,186.7,75.0,111.7,85.8,24.9
016 F,1A554794,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:20:39 PM,EDT,1901.7,217.3,83.9,133.4,107.4,29.1
024 F * RM ,1A399726,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6095S-45,04/30/20,11:59:59 PM,EDT,20995.2,360.2,152.2,208.0,161.1,70.9
025,1A564000,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,02:44:29 PM,EDT,690.4,138.9,61.8,77.0,47.9,14.0
026 F * RM ,1A457018,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,5956.6,289.0,190.1,98.9,76.3,23.4
039 F * RM ,1A449066,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,14508.0,383.9,141.5,242.4,188.2,54.7
040 F RM - ,1A567546,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6095S-45,04/30/20,11:59:59 PM,EDT,1557.0,405.8,124.9,281.0,212.5,81.1
043 F,1A567547,Plant 4 DC,Crown Equipment Corporation,RM6000,RM6095S-45,04/30/20,11:59:59 PM,EDT,1884.6,353.5,92.9,260.6,200.6,60.8
023 F,1A402703,Plant 4 DC,Crown Equipment Corporation,RR,RR5725-45,04/30/20,02:45:32 PM,EDT,1134.1,93.3,35.6,57.8,33.0,11.5
045 F,1A367246,Plant 4 DC,Crown Equipment Corporation,RR,RR5725-45,04/30/20,02:50:51 PM,EDT,9962.1,113.0,39.3,73.7,42.5,11.5
046 F,1A371009,Plant 4 DC,Crown Equipment Corporation,RR,RR5725-45,04/30/20,05:33:23 PM,EDT,1230.9,127.8,49.6,78.2,45.3,13.2
103 F,10051354,Plant 4 DC,Crown Equipment Corporation,SC,SC5225-35,04/30/20,11:59:59 PM,EDT,5692.5,281.9,119.0,162.9,98.3,19.9
111 F,10128120,Plant 4 DC,Crown Equipment Corporation,SC,SC5225-35,04/30/20,10:39:55 PM,EDT,2124.4,171.1,53.8,117.3,81.8,19.2
163 F *,9A210453,Plant 4 DC,Crown Equipment Corporation,SC,SC5225-35,04/30/20,10:36:35 PM,EDT,7145.9,90.4,45.6,44.8,31.8,6.5
168 F,9A192882,Plant 4 DC,Crown Equipment Corporation,SC,SC5245-40,04/30/20,02:41:09 PM,EDT,1734.3,141.8,18.5,123.3,103.6,22.5
174 F *,9A195702,Plant 4 DC,Crown Equipment Corporation,SC,SC5225-35,04/30/20,10:34:55 PM,EDT,21274.8,311.4,88.1,223.3,182.7,43.5
200 F*,1A483479,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,11:59:59 PM,EDT,12797.7,262.7,22.1,240.5,84.0,46.7
202 F *,1A486427,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,11:59:59 PM,EDT,12293.6,263.3,17.5,245.7,80.5,45.3
208 F* SP - ,1A479304,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,11:59:59 PM,EDT,8460.8,210.8,139.1,71.8,65.8,36.3
209 F *,1A486426,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,08:15:35 PM,EDT,7668.0,259.0,168.7,90.3,81.5,45.2
221 F*,1A479569,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,07:30:26 PM,EDT,13214.9,242.2,14.4,227.8,77.9,41.5
231F *,1A490016,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,11:59:59 PM,EDT,8107.9,336.7,222.3,114.4,105.6,57.4
232 F * Lith ,1A490017,Plant 4 DC,Crown Equipment Corporation,SP,SP4050-30,04/30/20,11:59:59 PM,EDT,11904.8,315.8,203.8,112.0,104.5,56.6
218 F *,1A505115,Plant 4 DC,Crown Equipment Corporation,TSP,TSP7000-33,04/30/20,06:48:15 PM,EDT,10690.4,258.6,12.9,245.7,107.4,108.2
219 F *,1A505116,Plant 4 DC,Crown Equipment Corporation,TSP,TSP7000-33,04/30/20,11:59:59 PM,EDT,10870.6,390.9,18.1,372.8,159.1,159.4
220 F *,1A488056,Plant 4 DC,Crown Equipment Corporation,TSP,TSP7000-33,04/30/20,11:59:59 PM,EDT,11685.8,306.9,18.8,288.1,120.8,123.9
240 F *,1A505263,Plant 4 DC,Crown Equipment Corporation,TSP,TSP7000-33,04/30/20,11:59:59 PM,EDT,11358.5,261.4,9.8,251.6,109.1,106.6
507 O,9A138372,Plant 4 DC,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,11:28:26 PM,EDT,2137.3,89.7,78.8,10.9,5.5,3.5
510 F,9A218529,Plant 4 DC,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,08:59:46 PM,EDT,3196.1,103.0,42.2,60.7,30.0,4.6
593 F,10031062,Plant 4 DC,Crown Equipment Corporation,WAVE,WAV60-118,04/30/20,11:52:45 PM,EDT,2575.1,108.5,42.7,65.8,32.3,7.9
007 F,1A578877,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,127.4,281.5,157.7,123.8,98.5,31.5
019 F,1A540752,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,10:27:17 PM,EDT,3282.8,276.4,122.7,153.7,120.6,65.0
034 F*,1A471604,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,6694.9,245.1,122.1,123.0,91.8,37.1
065 F* RM - ,1A461004,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,9862.8,282.0,107.5,174.5,139.0,49.5
066 F* RM - ,1A460998,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,01:49:17 PM,EDT,7580.6,215.2,80.3,134.9,104.2,37.0
070 F,1A479264,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM1025-45,04/30/20,11:53:38 PM,EDT,4631.1,294.7,146.9,147.9,134.4,33.8
072 F*,1A484691,Plant 4 Material Handling,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,03:01:42 PM,EDT,2673.8,162.8,99.7,63.2,47.6,15.8
037 F*,1A401537,Plant 4 Material Handling,Crown Equipment Corporation,RR,RR5725-45,04/30/20,11:59:59 PM,EDT,14042.3,292.2,139.7,152.5,123.6,40.6
127 F*,1A414731,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5545-40,04/30/20,11:59:59 PM,EDT,16730.7,363.8,145.0,218.7,165.8,68.5
140 F RC-,1A562186,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,1671.7,315.0,122.1,193.0,142.4,46.5
148 F,1A562187,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,04:41:59 PM,EDT,2244.0,367.3,130.2,237.0,176.1,62.3
162 F*,1A401392,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,12965.6,345.7,238.4,107.2,78.7,30.7
172 F* RC-,1A478503,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,6689.8,420.7,273.6,147.1,110.3,46.7
181 F*,1A399971,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,13452.7,367.5,225.6,141.9,91.2,41.7
182 F*,1A474908,Plant 4 Paint Line,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,9497.8,363.5,140.5,223.0,165.1,54.4
053 F,1A476540,Plant 4 Paint Line,Crown Equipment Corporation,RM6000,RM1025-45,04/30/20,02:27:09 PM,EDT,1858.7,160.2,91.5,68.7,59.4,17.0
067 F*,1A461360,Plant 4 Paint Line,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,08:28:55 PM,EDT,5105.1,122.0,62.9,59.1,41.6,15.9
023 F*,1A400368,Plant 4 Paint Line,Crown Equipment Corporation,RR,RR5725-45,04/20/20,11:11:06 AM,EDT,11228.3,221.0,140.7,80.3,52.0,24.4
036 F*,1A401536,Plant 4 Paint Line,Crown Equipment Corporation,RR,RR5725-45,04/30/20,11:59:59 PM,EDT,11760.2,303.1,197.5,105.6,64.8,36.7
475 F,6A310703,Plant 4 Paint Line,Crown Equipment Corporation,TR 4500,TR4500-250,04/30/20,11:59:59 PM,EDT,7810.6,296.3,223.1,73.1,81.0,0.0
805 I,10010205,Plant 4 Production,Crown Equipment Corporation,PC,PC4500-80,04/28/20,12:02:51 PM,EDT,63.2,42.8,41.4,1.4,1.4,0.1
852 I,10012940,Plant 4 Production,Crown Equipment Corporation,PE,PE4500-80,04/30/20,11:01:45 PM,EDT,153.6,238.1,235.5,2.7,3.0,0.1
923 I,6A254152,Plant 4 Production,Crown Equipment Corporation,PE,PE4500-80,04/30/20,04:07:06 PM,EDT,1450.0,34.2,23.7,10.5,11.4,0.2
832 I*,6A322460,Plant 4 Production,Crown Equipment Corporation,PR,PR4500-80,04/30/20,01:33:04 PM,EDT,872.7,15.2,13.1,2.0,2.2,0.1
841 I,6A320170,Plant 4 Production,Crown Equipment Corporation,PR,PR4500-80,04/30/20,03:52:55 PM,EDT,459.3,121.6,112.8,8.9,9.4,0.5
844 I,6A324399,Plant 4 Production,Crown Equipment Corporation,PR,PR4500-80,04/30/20,10:30:45 PM,EDT,2042.8,108.4,95.2,13.1,14.3,0.3
846 I*,6A324341,Plant 4 Production,Crown Equipment Corporation,PR,PR4500-80,04/30/20,10:46:47 PM,EDT,497.8,7.6,6.7,0.9,0.9,0.0
848 I*,6A324463,Plant 4 Production,Crown Equipment Corporation,PR,PR4500-80,04/30/20,01:41:01 PM,EDT,824.4,99.3,92.6,6.7,7.5,0.5
850 I,10049499,Plant 4 Production,Crown Equipment Corporation,PR,PR4500-80,04/30/20,10:24:57 PM,EDT,603.0,221.6,208.9,12.7,14.3,0.2
206 I,1A463660,Plant 4 Production,Crown Equipment Corporation,SP,SP3505-30,04/30/20,01:33:23 PM,EDT,2649.0,142.7,94.8,47.9,1.9,3.8
214 I,1A494667,Plant 4 Production,Crown Equipment Corporation,SP,SP3520-30,04/30/20,02:17:11 PM,EDT,2572.8,143.2,110.0,33.2,2.6,2.7
216 I,1A505653,Plant 4 Production,Crown Equipment Corporation,SP,SP3520-30,04/30/20,10:13:16 PM,EDT,1882.4,149.7,102.5,47.2,0.7,1.9
217 I,1A505652,Plant 4 Production,Crown Equipment Corporation,SP,SP3520-30,04/30/20,10:44:23 PM,EDT,1934.3,163.2,113.3,49.9,0.8,2.1
238 I,1A453961,Plant 4 Production,Crown Equipment Corporation,SP,SP3520-30,04/30/20,10:19:21 PM,EDT,3379.2,190.4,131.7,58.7,3.3,5.0
241 I,1A546362,Plant 4 Production,Crown Equipment Corporation,SP,SP3530-30,04/30/20,03:30:12 PM,EDT,201.1,113.7,101.1,12.6,7.9,6.2
292 I,1A377373,Plant 4 Production,Crown Equipment Corporation,SP,SP3510-30,04/30/20,11:59:59 PM,EDT,428.3,276.7,271.2,5.5,3.1,3.3
293 I,1A377374,Plant 4 Production,Crown Equipment Corporation,SP,SP3520-30,04/30/20,10:16:04 PM,EDT,367.5,276.9,273.4,3.5,1.6,2.4
316 I,5A548652,Plant 4 Production,Crown Equipment Corporation,SX,SX3000-40,04/30/20,10:32:46 PM,EDT,985.3,40.9,22.1,18.8,18.8,6.6
504 I,10022649,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV60-118,04/30/20,01:32:44 PM,EDT,174.9,29.7,26.1,3.6,0.7,0.4
508 I,9A159341,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,10:39:06 PM,EDT,1617.8,88.9,80.7,8.2,2.5,0.9
521 I,9A167299,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,09:56:03 PM,EDT,960.3,91.8,78.8,13.1,5.1,3.7
538 I,9A219647,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,02:03:44 PM,EDT,411.4,43.1,34.6,8.5,3.7,1.6
540 I,10033748,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV60-118,04/30/20,07:05:53 PM,EDT,409.3,122.2,113.9,8.3,3.0,1.6
587 I,9A192791,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,07:20:26 PM,EDT,2841.6,117.2,99.1,18.1,6.5,5.1
592 I,9A213411,Plant 4 Production,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,10:28:41 PM,EDT,2437.2,191.0,162.7,28.3,8.9,7.7
803 O,10095003,Plant 4 Production,Crown Equipment Corporation,WP,WP3030-45,04/30/20,01:34:38 PM,EDT,309.0,156.5,137.7,18.8,18.8,2.4
810 I,5A340746,Plant 4 Production,Crown Equipment Corporation,WP,WP2335-45,04/30/20,02:16:33 PM,EDT,185.0,29.2,27.0,2.3,1.9,0.3
816 I,7A303962,Plant 4 Production,Crown Equipment Corporation,WP,WP3030-45,04/30/20,01:43:37 PM,EDT,382.8,124.0,114.6,9.4,9.4,0.1
829 I,7A311511,Plant 4 Production,Crown Equipment Corporation,WP,WP3030-45,04/30/20,10:38:09 PM,EDT,9399.4,534.3,534.3,0.0,0.0,534.0
834 I,10087201,Plant 4 Production,Crown Equipment Corporation,WP,WP3030-45,04/30/20,10:10:37 PM,EDT,420.0,117.0,105.0,12.0,12.0,0.4
840 F,7A298824,Plant 4 Production,Crown Equipment Corporation,WP,WP3030-45,04/30/20,03:34:59 PM,EDT,219.7,13.1,7.6,5.6,5.6,0.5
139 ,9A162421,Plant 4 Tilt Table Area,Crown Equipment Corporation,FC,FC4525-55,04/30/20,09:19:36 AM,EDT,6927.1,1.9,1.2,0.7,0.4,0.1
210 ,1A435320,Plant 4 Tilt Table Area,Crown Equipment Corporation,SP,SP3550H-30,04/29/20,02:05:04 PM,EDT,75.0,2.2,1.2,1.0,0.1,0.1
945 O,5A356776,Plant 4 Tilt Table Area,Crown Equipment Corporation,WP,WP2335-45,04/30/20,04:03:53 PM,EDT,732.5,0.6,0.5,0.1,0.1,0.0
109 F,9A176269,Plant 5,Crown Equipment Corporation,FC,FC4545-60,04/30/20,11:31:27 PM,EDT,19144.5,144.1,7.8,136.2,114.8,9.3
146 F,9A204080,Plant 5,Crown Equipment Corporation,FC,FC-POWERUNIT,04/30/20,06:13:38 PM,EDT,4610.0,76.7,9.1,67.7,56.4,3.2
692 F,63828,Plant 5,Hubtex,Hubtex,MSU 37 2140-PUS,04/30/20,11:59:59 PM,EDT,16554.0,246.1,1.7,244.4,19.0,22.5
643 F,10080673,Plant 5,Crown Equipment Corporation,IC,C51050-50,04/30/20,11:59:59 PM,EDT,2808.8,96.5,0.0,96.5,74.8,1.0
668 F,9A214773,Plant 5,Crown Equipment Corporation,IC,C51050-50,04/30/20,02:31:07 PM,EDT,6823.5,84.6,0.1,84.4,43.1,2.9
695 F,FDB0X-2520-,Plant 5,Crown Equipment Corporation,IC,CD90S-7,04/29/20,05:28:38 AM,EDT,845.9,32.9,7.0,25.8,17.0,0.0
696 F,FDB0X-2520-,Plant 5,Crown Equipment Corporation,IC,CD90S-7,04/30/20,11:59:59 PM,EDT,707.5,49.6,11.1,38.5,24.7,0.0
824 F,6A263144,Plant 5,Crown Equipment Corporation,PR,PR4500-80,04/30/20,11:48:02 PM,EDT,4539.5,87.5,56.1,31.4,35.5,0.8
860 F,6A344743,Plant 5,Crown Equipment Corporation,PR,PR4500-80,04/30/20,10:21:57 PM,EDT,342.0,85.7,68.0,17.8,20.8,1.9
842 F,6A253328,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,771.5,96.7,92.0,4.7,4.7,1.1
880 I,6a310577,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,468.6,94.9,90.1,4.8,4.8,1.2
881 I,6a310578,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,475.1,98.9,93.4,5.5,5.5,1.2
904 I,6A204332,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,870.3,116.9,113.2,3.7,3.7,0.8
908 I,6A204333,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,895.0,209.4,204.2,5.1,5.1,1.3
910 I,6A204397,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:47:04 PM,EDT,810.6,91.5,86.7,4.8,4.8,0.6
914 I,6A198561,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,438.2,211.0,206.3,4.8,4.8,0.6
917 I,6A204366,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,687.7,212.5,208.0,4.4,4.4,0.5
918 I,6A214816,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,704.2,195.5,190.7,4.8,4.8,0.5
919 I,6A204430,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,777.0,214.2,209.1,5.1,5.1,0.5
920 I,6A204479,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:46:53 PM,EDT,980.5,60.5,55.7,4.8,4.8,0.8
921 I,6A204429,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:43:19 PM,EDT,870.7,57.4,52.8,4.6,4.6,0.9
946 I,6A279429,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:59:59 PM,EDT,628.7,98.4,93.7,4.7,4.7,1.2
959 O,6A307752,Plant 5,Crown Equipment Corporation,PW,PW3520-80,04/30/20,11:14:39 PM,EDT,457.9,27.4,23.1,4.2,4.2,1.4
106 F,1A391519,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:54:16 PM,EDT,7683.9,232.7,172.6,60.1,46.0,20.0
108 F,1a391520,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,6897.1,159.2,115.9,43.3,26.5,13.6
119 F,1A463487,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:55:50 PM,EDT,1341.1,192.1,169.4,22.6,14.8,7.9
122 F,1A511097,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,7678.3,418.4,199.3,219.2,157.8,85.7
138 F,1A565631,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:57:16 PM,EDT,762.4,211.0,98.8,112.2,87.5,45.4
160 F,1A401390,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,5021.8,253.6,196.1,57.5,44.6,11.8
161 F,1A401391,Plant 5,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:55:29 PM,EDT,4521.3,233.7,190.7,43.0,30.0,15.3
002 F,1A541750,Plant 5,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,3676.4,289.0,120.8,168.2,130.6,38.2
010 F,1A548980,Plant 5,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:58:14 PM,EDT,2045.8,277.4,156.5,120.9,101.7,41.0
020 F,1A396438,Plant 5,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:41:52 PM,EDT,13811.8,222.5,145.0,77.6,61.7,22.9
042 F,1A508012,Plant 5,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:50:11 PM,EDT,3348.5,217.4,132.7,84.8,64.0,30.1
050 I,1A483214,Plant 5,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,4301.6,273.2,183.9,89.4,67.3,32.5
640 M,GS46P-,Plant 5,Genie Lift,Scissor Lift,GS-2646,04/30/20,03:59:54 PM,EDT,0.4,15.3,15.3,0.0,0.0,0.0
226 F,1A544013,Plant 5,Crown Equipment Corporation,SP,SP4020-30,04/30/20,01:54:41 PM,EDT,66.0,42.5,40.2,2.3,1.4,1.0
303 I,5A507662,Plant 5,Crown Equipment Corporation,SX,SX3000-30,04/30/20,11:22:53 PM,EDT,964.6,38.8,36.8,2.0,1.6,0.7
304 I,5A507666,Plant 5,Crown Equipment Corporation,SX,SX3000-30,04/30/20,11:21:10 PM,EDT,913.9,101.5,95.3,6.2,4.8,2.8
319 I,5A549168,Plant 5,Crown Equipment Corporation,SX,SX3000-30,04/30/20,02:28:17 PM,EDT,107.7,17.8,17.1,0.7,0.5,0.3
320 I,5A549268,Plant 5,Crown Equipment Corporation,SX,SX3000-30,04/30/20,11:59:59 PM,EDT,93.1,120.1,117.4,2.7,1.7,1.6
360 I,5A533358,Plant 5,Crown Equipment Corporation,SX,SX3000-30,04/30/20,02:26:33 PM,EDT,2.5,54.3,53.6,0.8,0.8,0.6
361 I,5A533352,Plant 5,Crown Equipment Corporation,SX,SX3000-30,04/30/20,09:28:35 AM,EDT,337.8,10.3,9.6,0.7,0.5,0.3
410 F,6A310672,Plant 5,Crown Equipment Corporation,TR 4500,TR4500-250,04/30/20,11:59:59 PM,EDT,3248.0,297.7,193.8,103.9,120.2,0.0
417 F,10095959,Plant 5,Crown Equipment Corporation,TR 4500,TR4500-250,04/30/20,11:56:12 PM,EDT,535.4,116.1,97.3,18.9,20.4,0.0
514 I,9a157916,Plant 5,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,02:33:38 PM,EDT,857.8,30.4,24.1,6.4,3.1,0.6
530 F,9A212833,Plant 5,Crown Equipment Corporation,WAVE,WAV50-118,04/22/20,09:42:49 AM,EDT,843.0,43.3,40.2,3.1,1.1,0.3
817 I,5A391238,Plant 5,Crown Equipment Corporation,WP,WP2335-45,04/30/20,11:59:59 PM,EDT,796.2,175.5,167.4,8.1,7.4,1.0
973 I,7A256389,Plant 5,Crown Equipment Corporation,WP,WP3045-45,04/30/20,11:59:59 PM,EDT,1557.8,243.2,221.0,22.2,22.2,0.0
335 F,10163757,Plant 7,Crown Equipment Corporation,SHR/SH,SHR5540-35,04/30/20,02:57:35 PM,EDT,392.9,97.8,44.8,53.0,28.7,5.7
519 F,10020962,Plant 7,Crown Equipment Corporation,WAVE,WAV60-118,04/30/20,07:37:17 AM,EDT,600.8,16.2,8.6,7.6,3.1,0.8
133 O *,9A177176,Plant 8,Crown Equipment Corporation,FC,FC4545-55,04/30/20,01:56:20 PM,EDT,723.8,153.7,33.7,120.0,102.5,12.6
149 O *,9A205409,Plant 8,Crown Equipment Corporation,FC,FC4525-60,04/30/20,11:59:59 PM,EDT,19230.3,393.9,116.8,277.2,229.8,25.7
194 O *,10045583,Plant 8,Crown Equipment Corporation,FC,FC5245-55,04/30/20,10:33:33 PM,EDT,1175.9,60.6,12.6,48.0,40.9,9.8
642 O,9A176664,Plant 8,Crown Equipment Corporation,IC,C51050-65,04/30/20,02:52:16 PM,EDT,4205.2,97.5,0.1,97.4,45.2,2.7
648 O,9A192150,Plant 8,Crown Equipment Corporation,IC,C51050-65,04/30/20,01:44:33 PM,EDT,5852.2,44.0,0.1,43.8,23.5,1.3
926 O,6A254153,Plant 8,Crown Equipment Corporation,PE,PE4500-80,04/30/20,02:08:59 PM,EDT,1071.0,39.2,29.7,9.4,10.0,0.1
845 O*,6A324340,Plant 8,Crown Equipment Corporation,PR,PR4500-80,04/29/20,01:48:04 PM,EDT,661.0,9.2,4.0,5.1,5.5,0.1
123 O*,1A354753,Plant 8,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:59:59 PM,EDT,8228.2,48.5,25.7,22.8,15.9,3.6
153 O,1A565625,Plant 8,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:55:07 PM,EDT,546.4,126.8,66.0,60.8,46.5,13.0
184 O*,1A489710,Plant 8,Crown Equipment Corporation,RC5500,RC5535-35,04/30/20,11:50:51 PM,EDT,2878.8,130.2,70.2,60.0,45.5,10.6
006 O,1A578876,Plant 8,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:59:59 PM,EDT,42.1,94.3,53.1,41.2,30.1,12.0
031 O *,1A491226,Plant 8,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,02:34:46 PM,EDT,3062.1,100.4,47.9,52.5,36.1,12.0
044 O ,1A516502,Plant 8,Crown Equipment Corporation,RM6000,RM1025-45,04/30/20,11:41:33 AM,EDT,1217.2,152.7,117.7,34.9,30.6,11.3
077 O,1A563455,Plant 8,Crown Equipment Corporation,RM6000,RM6025-45,04/30/20,11:50:16 AM,EDT,513.0,93.7,50.4,43.4,31.0,11.3
363 O,6A325171,Plant 8,Crown Equipment Corporation,SHR/SH,SHR5540-35,04/17/20,08:18:51 AM,EDT,585.8,2.1,1.6,0.5,0.2,0.0
215 O,1A499055,Plant 8,Crown Equipment Corporation,SP,SP4050-30,04/27/20,10:36:12 AM,EDT,1129.6,24.6,6.3,18.3,2.7,1.0
225 O,1A514108,Plant 8,Crown Equipment Corporation,SP,SP3570F-30,04/30/20,11:18:34 AM,EDT,1389.5,35.3,15.8,19.6,3.4,0.9
470 O,6A296244,Plant 8,Crown Equipment Corporation,TR,TR3600-200 (Non Can),04/27/20,02:34:51 PM,EDT,8443.8,20.0,14.1,5.9,5.4,0.0
405 O,6A339495,Plant 8,Crown Equipment Corporation,TR 4500,TR4500-250,04/29/20,10:45:37 AM,EDT,1288.7,86.6,60.5,26.2,28.5,0.0
412 O,10083185,Plant 8,Crown Equipment Corporation,TR 4500,TR4500-250,04/30/20,11:59:59 PM,EDT,2510.8,201.7,150.9,50.7,55.5,0.0
518 O,9A216581,Plant 8,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,07:36:53 AM,EDT,573.0,7.7,6.6,1.1,0.6,0.2
590 O,9A197827,Plant 8,Crown Equipment Corporation,WAVE,WAV50-118,04/30/20,10:40:33 AM,EDT,567.5,10.1,8.0,2.2,0.0,0.3
144 F,10050118,Plant 9,Crown Equipment Corporation,FC,FC5225-50,04/30/20,02:43:24 PM,EDT,1426.8,115.1,66.1,49.1,38.4,6.2
